"Participant","Dataset","Illusion_Type","Block","Trial","Illusion_Difference","Illusion_Strength","ISI","Error","RT","Response"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",31,0.09684,-0.75,0.866,0,0.836,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",32,-0.3383,-0.75,0.871,0,0.615,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",33,-0.3383,1.35,0.817,0,1.78,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",34,0.3383,-0.45,0.616,0,0.83,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",35,-0.5,-0.75,0.645,0,0.702,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",36,-0.09684,0.45,0.814,1,1.09,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",37,-0.3383,-1.05,0.989,0,0.77,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",38,0.09684,-1.35,0.627,0,0.619,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",39,-0.20566,1.05,0.617,0,0.833,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",40,0.3383,-0.75,0.688,0,0.578,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",41,-0.09684,-0.75,0.974,0,0.653,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",42,0.09684,0.45,0.962,1,1.872,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",43,0.5,-1.05,0.949,0,0.556,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",44,0.09684,0.15,1.095,1,1.38,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",45,0.09684,-0.15,0.606,1,0.93,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",46,-0.5,-1.35,1.008,0,0.599,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",47,0.5,0.75,0.853,0,0.669,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",48,0.5,0.45,0.628,0,0.888,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",49,-0.20566,-0.45,0.908,0,0.69,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",50,0.3383,0.15,1.04,0,0.602,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",51,-0.5,1.35,1.013,0,0.953,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",52,0.5,-1.35,0.723,0,0.48,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",53,-0.20566,-0.15,0.735,0,0.687,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",54,0.09684,-0.45,0.627,0,0.749,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",55,0.20566,0.75,1.099,1,1.725,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",56,0.20566,-0.15,0.794,0,1.781,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",57,-0.09684,-1.05,0.771,0,0.764,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",58,-0.20566,-1.05,1,0,0.598,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",59,-0.20566,0.45,0.957,0,0.638,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",60,0.09684,1.35,0.765,1,0.777,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",61,0.20566,-0.45,0.818,0,0.638,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",62,0.3383,0.45,0.646,0,1.016,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",63,-0.5,-0.45,0.791,0,0.638,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",64,0.3383,1.05,0.922,0,1.301,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",65,-0.5,1.05,0.672,0,0.696,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",66,0.09684,1.05,0.883,1,0.717,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",67,-0.3383,-1.35,0.893,0,0.597,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",68,-0.09684,-1.35,0.872,0,0.593,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",69,-0.20566,0.15,0.746,0,1.796,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",70,0.09684,-1.05,0.75,0,0.789,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",71,-0.09684,1.05,0.728,1,0.67,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",72,-0.09684,1.35,0.608,1,0.958,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",73,-0.3383,0.75,0.851,0,0.69,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",74,0.20566,1.35,1.034,1,0.955,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",75,0.5,-0.15,0.704,0,0.694,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",76,0.20566,0.15,0.778,1,1.177,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",77,0.5,0.15,0.684,0,0.587,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",78,-0.09684,-0.15,0.917,0,0.733,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",79,-0.09684,0.75,0.816,1,0.736,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","A",80,0.3383,0.75,1.058,0,1.127,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",1,0.3,-13.5,0.634,0,0.543,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",2,0.3,22.5,0.871,1,0.496,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",3,0.3,31.5,0.918,0,0.623,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",4,-0.20298,4.5,1.021,0,0.55,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",5,-0.12339,-40.5,1.012,0,0.543,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",6,-0.3,22.5,1.021,1,0.821,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",7,0.0581,31.5,0.989,0,1.207,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",8,0.12339,-13.5,1.095,0,0.999,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",9,-0.0581,13.5,0.901,1,0.931,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",10,0.3,-4.5,0.624,0,0.839,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",11,-0.3,-13.5,0.607,0,0.558,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",12,0.20298,-13.5,0.731,0,0.655,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",13,0.3,-40.5,0.914,0,0.562,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",14,-0.12339,-13.5,1.048,0,0.821,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",15,-0.3,31.5,1.068,1,0.812,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",16,0.0581,-4.5,0.609,0,1.306,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",17,0.12339,-40.5,0.836,0,0.727,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",18,0.0581,40.5,1.007,1,0.643,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",19,-0.0581,-13.5,0.708,0,1.36,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",20,-0.0581,40.5,0.76,1,1.087,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",21,-0.0581,-31.5,0.72,1,1.011,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",22,0.12339,4.5,0.607,0,1.179,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",23,-0.3,13.5,0.76,0,0.854,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",24,-0.12339,22.5,1.039,1,0.797,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",25,0.12339,13.5,1.077,0,1.151,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",26,0.12339,-22.5,0.864,0,0.92,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",27,-0.3,4.5,1.042,0,0.657,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",28,-0.3,-22.5,0.985,0,0.664,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",29,0.20298,-22.5,0.627,0,0.9,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",30,0.0581,-22.5,0.725,0,1.331,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",31,-0.12339,13.5,1.052,0,1.515,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",32,0.20298,-31.5,0.689,0,0.654,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",33,0.20298,40.5,1.083,0,1.018,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",34,0.0581,4.5,0.908,1,0.918,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",35,-0.12339,-31.5,0.683,0,0.792,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",36,-0.12339,4.5,0.844,0,1.628,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",37,-0.20298,-4.5,0.655,0,0.875,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",38,0.12339,22.5,0.914,0,0.889,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",39,0.3,4.5,0.747,0,0.688,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",40,-0.0581,4.5,0.877,0,0.674,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",41,-0.0581,22.5,1.043,1,1.431,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",42,-0.20298,13.5,0.921,0,1.218,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",43,-0.12339,-4.5,1.01,0,1.074,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",44,0.20298,31.5,0.99,0,1.152,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",45,0.12339,40.5,0.61,0,1.826,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",46,-0.20298,40.5,0.648,0,1.435,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",47,-0.3,-31.5,0.901,0,0.911,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",48,-0.20298,22.5,0.929,0,0.799,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",49,-0.20298,-40.5,1.07,0,0.613,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",50,-0.20298,-22.5,1.013,0,0.532,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",51,-0.0581,-40.5,0.995,0,0.493,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",52,0.20298,-40.5,0.643,0,0.611,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",53,-0.3,-40.5,0.779,0,1.067,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",54,0.20298,13.5,0.94,0,1.057,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",55,0.0581,22.5,0.617,0,1.169,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",56,0.20298,-4.5,0.754,0,0.888,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",57,0.0581,-31.5,0.843,0,1.183,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",58,-0.12339,40.5,0.706,0,1.094,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",59,0.12339,31.5,0.654,1,0.993,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",60,0.20298,22.5,0.96,0,0.738,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",61,-0.3,-4.5,1.043,0,0.667,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",62,-0.0581,31.5,0.795,1,1.288,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",63,0.0581,13.5,0.993,0,1.184,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",64,-0.20298,-31.5,1.073,0,0.532,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",65,-0.0581,-4.5,1.005,1,1.312,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",66,0.3,-31.5,0.786,0,0.583,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",67,-0.0581,-22.5,0.779,0,0.972,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",68,-0.12339,-22.5,1.087,0,0.584,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",69,0.12339,-31.5,0.795,0,0.605,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",70,0.20298,4.5,0.929,0,1.015,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",71,0.3,-22.5,0.711,0,0.604,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",72,-0.20298,31.5,0.623,0,1.184,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",73,0.12339,-4.5,1.059,0,0.549,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",74,0.0581,-13.5,0.892,0,1.173,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",75,-0.12339,31.5,1.017,0,1.751,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",76,0.0581,-40.5,0.602,0,1.281,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",77,0.3,13.5,0.909,0,0.95,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",78,-0.20298,-13.5,0.898,0,0.972,"right"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",79,0.3,40.5,0.861,0,1.507,"left"
"IllusionGamePCS_S383","IllusionGamePCS","VerticalHorizontal","A",80,-0.3,40.5,0.949,0,0.991,"right"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",1,0.37364,-24,0.643,0,1.226,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",2,-0.1337,24,0.886,1,0.984,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",3,0.045,-12,0.747,0,2.238,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",4,-0.1337,-12,0.85,0,0.737,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",5,-0.045,24,0.6,1,0.739,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",6,0.37364,6,0.743,0,0.601,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",7,-0.045,-12,0.786,0,1.142,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",8,0.045,-6,0.842,0,1.042,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",9,-0.24183,-12,0.696,0,0.588,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",10,0.1337,-30,0.848,0,0.638,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",11,0.045,-18,0.915,0,0.757,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",12,0.045,-30,0.703,0,0.625,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",13,-0.1337,12,1.045,0,0.643,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",14,-0.24183,12,0.63,0,0.621,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",15,0.24183,30,0.836,1,0.603,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",16,-0.37364,-18,0.744,0,0.515,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",17,0.1337,30,0.896,1,0.593,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",18,0.37364,18,0.862,0,0.786,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",19,-0.24183,-24,0.958,0,0.549,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",20,0.045,12,0.917,1,0.744,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",21,0.24183,12,1.067,0,1.328,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",22,-0.24183,-6,0.772,0,0.619,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",23,0.24183,18,0.632,0,0.783,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",24,-0.37364,24,0.833,0,0.565,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",25,0.37364,12,0.947,0,0.752,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",26,0.045,30,0.828,1,0.542,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",27,-0.045,6,0.914,0,1.064,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",28,0.37364,-12,0.921,0,0.628,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",29,-0.37364,-24,0.622,0,0.702,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",30,0.24183,-6,1,0,0.657,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",31,0.37364,-6,1.01,0,0.721,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",32,0.37364,24,0.745,0,1.642,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",33,-0.24183,-18,0.615,0,0.638,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",34,-0.37364,-30,0.602,0,0.62,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",35,0.24183,24,0.642,1,0.97,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",36,-0.37364,18,0.641,0,0.721,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",37,-0.045,30,0.714,1,0.8,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",38,0.1337,18,1.069,1,0.712,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",39,0.37364,-30,0.706,0,0.638,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",40,0.1337,-24,0.868,0,0.553,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",41,-0.1337,-30,0.909,0,0.632,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",42,-0.1337,6,0.726,0,1.044,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",43,0.24183,-30,0.784,0,0.597,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",44,-0.1337,-24,0.883,0,0.494,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",45,0.37364,-18,0.679,0,0.73,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",46,-0.045,-30,0.798,0,0.597,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",47,-0.1337,30,0.961,1,0.533,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",48,0.1337,6,1.025,0,1.708,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",49,-0.24183,6,0.834,0,0.681,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",50,-0.37364,30,0.904,0,0.598,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",51,0.045,24,0.705,1,0.532,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",52,0.24183,-24,0.936,0,0.841,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",53,0.24183,-12,0.944,0,1.151,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",54,-0.37364,6,0.85,0,0.539,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",55,0.37364,30,0.892,1,1.089,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",56,-0.045,-24,0.658,0,0.591,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",57,-0.045,-18,1.094,0,0.576,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",58,0.045,18,0.995,1,0.669,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",59,-0.37364,-12,0.685,0,0.686,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",60,-0.045,12,0.751,1,0.521,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",61,-0.1337,-6,1.007,0,0.658,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",62,0.24183,-18,0.901,0,0.703,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",63,0.1337,-6,0.696,0,0.929,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",64,-0.37364,12,1.005,0,0.812,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",65,0.1337,12,1.01,0,0.726,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",66,-0.045,-6,0.904,0,0.674,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",67,0.24183,6,0.608,1,1.16,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",68,-0.24183,24,0.612,0,0.861,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",69,-0.24183,30,0.762,1,0.954,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",70,-0.37364,-6,0.654,0,0.617,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",71,0.1337,-18,0.991,0,0.564,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",72,0.045,6,0.744,1,1.101,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",73,-0.24183,18,0.708,0,1.206,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",74,0.045,-24,0.968,0,0.813,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",75,-0.24183,-30,0.703,0,0.682,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",76,0.1337,24,0.822,1,0.958,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",77,-0.1337,18,1.081,1,1.462,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",78,-0.045,18,0.961,1,0.979,"up"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",79,-0.1337,-18,0.747,0,0.613,"down"
"IllusionGamePCS_S383","IllusionGamePCS","MullerLyer","B",80,0.1337,-12,0.702,0,0.929,"up"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",1,-0.05,0.3,0.683,1,2.557,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",2,-0.41515,1.2,0.852,0,1.025,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",3,0.14856,1.2,0.682,1,0.726,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",4,-0.2687,1.5,1.062,1,0.592,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",5,-0.05,1.5,0.858,1,0.714,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",6,-0.05,1.2,0.873,1,0.684,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",7,-0.2687,0.9,0.967,0,1.036,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",8,0.41515,1.2,1.01,0,0.6,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",9,-0.14856,-1.2,0.99,0,0.586,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",10,-0.2687,-1.5,0.748,0,0.841,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",11,-0.05,-0.6,0.761,0,0.942,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",12,-0.41515,1.5,1.017,1,0.611,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",13,0.2687,-1.5,0.678,0,0.622,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",14,0.41515,1.5,0.933,1,0.833,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",15,-0.2687,-1.2,0.952,0,0.68,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",16,0.41515,-1.2,0.774,0,0.59,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",17,0.14856,-1.2,0.637,0,0.623,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",18,0.05,0.3,0.8,1,0.77,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",19,0.05,-0.9,0.657,0,0.642,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",20,0.14856,-0.6,0.637,0,0.832,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",21,-0.14856,-1.5,1.065,0,0.651,"right"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",22,-0.14856,1.5,0.845,1,1.459,"left"
"IllusionGamePCS_S383","IllusionGamePCS","Ebbinghaus","B",23,-0.2687,-0.9,0.976,0,0.709,"right"
