"","parameter","group","coef","level","inv_metric","mean","step_size","Model"
"19148","z_4[1,1117]","Participant","sigmaone_Intercept","IllusionGameReliability_S473",0.3932525,-1.10678763235483,0.007472255,"gam_lnr_muller"
"19149","z_4[1,1118]","Participant","sigmaone_Intercept","IllusionGameReliability_S474",0.301673,-1.37380916352461,0.007472255,"gam_lnr_muller"
"19150","z_4[1,1119]","Participant","sigmaone_Intercept","IllusionGameReliability_S475",0.2827875,-0.205463885937108,0.007472255,"gam_lnr_muller"
"19151","z_4[1,1120]","Participant","sigmaone_Intercept","IllusionGameReliability_S476",0.3627765,-0.124003914653632,0.007472255,"gam_lnr_muller"
"19152","z_4[1,1121]","Participant","sigmaone_Intercept","IllusionGameReliability_S477",0.2668235,-0.386334772240741,0.007472255,"gam_lnr_muller"
"19153","z_4[1,1122]","Participant","sigmaone_Intercept","IllusionGameReliability_S478",0.405424,-1.16556069139825,0.007472255,"gam_lnr_muller"
"19154","z_4[1,1123]","Participant","sigmaone_Intercept","IllusionGameReliability_S479",0.340254,0.230015300351714,0.007472255,"gam_lnr_muller"
"19155","z_4[1,1124]","Participant","sigmaone_Intercept","IllusionGameReliability_S480",0.434864,1.06664822272875,0.007472255,"gam_lnr_muller"
"19156","z_4[1,1125]","Participant","sigmaone_Intercept","IllusionGameReliability_S481",0.375153,-0.368482736426531,0.007472255,"gam_lnr_muller"
"19157","z_4[1,1126]","Participant","sigmaone_Intercept","IllusionGameReliability_S482",0.3031725,1.33030798522839,0.007472255,"gam_lnr_muller"
"19158","z_4[1,1127]","Participant","sigmaone_Intercept","IllusionGameReliability_S483",0.330119,-0.994490001578883,0.007472255,"gam_lnr_muller"
"19159","z_4[1,1128]","Participant","sigmaone_Intercept","IllusionGameReliability_S484",0.3328545,-0.704541081053296,0.007472255,"gam_lnr_muller"
"19160","z_4[1,1129]","Participant","sigmaone_Intercept","IllusionGameReliability_S485",0.3683775,0.325250829949761,0.007472255,"gam_lnr_muller"
"19161","z_4[1,1130]","Participant","sigmaone_Intercept","IllusionGameReliability_S486",0.3506025,0.0277362506695311,0.007472255,"gam_lnr_muller"
"19162","z_4[1,1131]","Participant","sigmaone_Intercept","IllusionGameReliability_S487",0.383473,-0.111562492879615,0.007472255,"gam_lnr_muller"
"19163","z_4[1,1132]","Participant","sigmaone_Intercept","IllusionGameReliability_S488",0.3769615,-0.157923603907108,0.007472255,"gam_lnr_muller"
"19164","z_4[1,1133]","Participant","sigmaone_Intercept","IllusionGameReliability_S489",0.3264575,-1.23570469619496,0.007472255,"gam_lnr_muller"
"19165","z_4[1,1134]","Participant","sigmaone_Intercept","IllusionGameReliability_S490",0.3221695,0.0198066454436675,0.007472255,"gam_lnr_muller"
"19166","z_4[1,1135]","Participant","sigmaone_Intercept","IllusionGameReliability_S491",0.325914,1.08085946389221,0.007472255,"gam_lnr_muller"
"19167","z_4[1,1136]","Participant","sigmaone_Intercept","IllusionGameReliability_S492",0.397689,-0.815386419364903,0.007472255,"gam_lnr_muller"
"19168","z_4[1,1137]","Participant","sigmaone_Intercept","IllusionGameReliability_S493",0.311459,1.09537080396336,0.007472255,"gam_lnr_muller"
"19169","z_4[1,1138]","Participant","sigmaone_Intercept","IllusionGameReliability_S494",0.331163,0.718430632798551,0.007472255,"gam_lnr_muller"
"19170","z_4[1,1139]","Participant","sigmaone_Intercept","IllusionGameReliability_S495",0.385711,-0.176235274670287,0.007472255,"gam_lnr_muller"
"19171","z_4[1,1140]","Participant","sigmaone_Intercept","IllusionGameReliability_S496",0.34789,-1.27334375526075,0.007472255,"gam_lnr_muller"
"19172","z_4[1,1141]","Participant","sigmaone_Intercept","IllusionGameReliability_S497",0.3182415,-0.197738317571703,0.007472255,"gam_lnr_muller"
"19173","z_4[1,1142]","Participant","sigmaone_Intercept","IllusionGameReliability_S498",0.31686,0.303730355279556,0.007472255,"gam_lnr_muller"
"19174","z_4[1,1143]","Participant","sigmaone_Intercept","IllusionGameReliability_S499",0.352783,-0.0118181723276882,0.007472255,"gam_lnr_muller"
"19175","z_4[1,1144]","Participant","sigmaone_Intercept","IllusionGameReliability_S500",0.455669,0.0966023857323124,0.007472255,"gam_lnr_muller"
"19176","z_4[1,1145]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_1cdkgkh0st",0.2700675,0.432044023604314,0.007472255,"gam_lnr_muller"
"19177","z_4[1,1146]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_1tstn8zkn2",0.319878,0.560869297530908,0.007472255,"gam_lnr_muller"
"19178","z_4[1,1147]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_21pxz8n9fj",0.2840175,0.0579674339976098,0.007472255,"gam_lnr_muller"
"19179","z_4[1,1148]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_2lm12f31t0",0.322106,1.99823783934001,0.007472255,"gam_lnr_muller"
"19180","z_4[1,1149]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_3n8mobtwrf",0.3024595,0.0473390422550859,0.007472255,"gam_lnr_muller"
"19181","z_4[1,1150]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_40d8s5ue45",0.2940375,-0.31276730873948,0.007472255,"gam_lnr_muller"
"19182","z_4[1,1151]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_59q0majt2c",0.3266315,1.26953107817122,0.007472255,"gam_lnr_muller"
"19183","z_4[1,1152]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_5e8w4dz5td",0.3799765,0.0476261289311667,0.007472255,"gam_lnr_muller"
"19184","z_4[1,1153]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_69pfdoaeav",0.3184875,1.73013624595102,0.007472255,"gam_lnr_muller"
"19185","z_4[1,1154]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_6g5h6gkeob",0.3081085,0.265695134832505,0.007472255,"gam_lnr_muller"
"19186","z_4[1,1155]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_8051zrjq38",0.379242,0.320601439447306,0.007472255,"gam_lnr_muller"
"19187","z_4[1,1156]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_8yr4ua7tfw",0.2583005,-1.60582244632678,0.007472255,"gam_lnr_muller"
"19188","z_4[1,1157]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_8z7wd6fkuq",0.2889745,-0.507053174366463,0.007472255,"gam_lnr_muller"
"19189","z_4[1,1158]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_91l4pe61vj",0.373547,0.302511439088413,0.007472255,"gam_lnr_muller"
"19190","z_4[1,1159]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_9hmr1yax7u",0.3402415,0.518801815511629,0.007472255,"gam_lnr_muller"
"19191","z_4[1,1160]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_aq2864et6n",0.3342445,1.08033448735421,0.007472255,"gam_lnr_muller"
"19192","z_4[1,1161]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_b7veaa5oem",0.2480785,0.0687615145810938,0.007472255,"gam_lnr_muller"
"19193","z_4[1,1162]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_b9h9fbzqtd",0.329644,-0.197954349644072,0.007472255,"gam_lnr_muller"
"19194","z_4[1,1163]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_c4h5l64x8s",0.3254185,-0.69395522433663,0.007472255,"gam_lnr_muller"
"19195","z_4[1,1164]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_e6z6eb2kpd",0.37536,0.982536282961607,0.007472255,"gam_lnr_muller"
"19196","z_4[1,1165]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_e7pbewwfq6",0.28037,0.437065427898,0.007472255,"gam_lnr_muller"
"19197","z_4[1,1166]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_fa6wwyfhof",0.3097395,-0.29066898762034,0.007472255,"gam_lnr_muller"
"19198","z_4[1,1167]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_gvzypd7oo1",0.337774,-0.726749772208829,0.007472255,"gam_lnr_muller"
"19199","z_4[1,1168]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_gz875spugb",0.3579145,-0.496374970710242,0.007472255,"gam_lnr_muller"
"19200","z_4[1,1169]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_gz8rmaud5j",0.359536,0.816874790877086,0.007472255,"gam_lnr_muller"
"19201","z_4[1,1170]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_k5p52hehf8",0.290048,0.336573697404205,0.007472255,"gam_lnr_muller"
"19202","z_4[1,1171]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_k6ky4f1hn3",0.3450505,0.978588868460895,0.007472255,"gam_lnr_muller"
"19203","z_4[1,1172]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_kqrrlozs56",0.3442755,-0.769413035101404,0.007472255,"gam_lnr_muller"
"19204","z_4[1,1173]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_lbllkyoyh8",0.421029,-0.773383211697595,0.007472255,"gam_lnr_muller"
"19205","z_4[1,1174]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_lqnwprskhp",0.3357065,0.535823010504196,0.007472255,"gam_lnr_muller"
"19206","z_4[1,1175]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_lwmbrlf5f7",0.282068,0.708408436067468,0.007472255,"gam_lnr_muller"
"19207","z_4[1,1176]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_oful7f8pvs",0.336624,-0.0536684295425602,0.007472255,"gam_lnr_muller"
"19208","z_4[1,1177]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_ohw4u92qvp",0.2857185,0.354805339439729,0.007472255,"gam_lnr_muller"
"19209","z_4[1,1178]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_p6udc3nsbl",0.2420525,-0.327260699005154,0.007472255,"gam_lnr_muller"
"19210","z_4[1,1179]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_pwc1z0svbh",0.3035015,0.227776051104465,0.007472255,"gam_lnr_muller"
"19211","z_4[1,1180]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_r6lrzrqatq",0.298067,1.28276863568257,0.007472255,"gam_lnr_muller"
"19212","z_4[1,1181]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_sob685jste",0.2344635,-0.365261863340159,0.007472255,"gam_lnr_muller"
"19213","z_4[1,1182]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_szn9q41shc",0.394583,-0.263156736343697,0.007472255,"gam_lnr_muller"
"19214","z_4[1,1183]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_th4rdac2zk",0.2743415,0.314474582803607,0.007472255,"gam_lnr_muller"
"19215","z_4[1,1184]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_un02z6x389",0.2628135,-0.651426130758684,0.007472255,"gam_lnr_muller"
"19216","z_4[1,1185]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_v3hkn0g0za",0.324251,1.2258422297368,0.007472255,"gam_lnr_muller"
"19217","z_4[1,1186]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_wjxl86xyl4",0.289082,0.479448698556684,0.007472255,"gam_lnr_muller"
"19218","z_4[1,1187]","Participant","sigmaone_Intercept","IllusionGameSelfAssociation_wqpgu9ae0k",0.2431175,-0.272316186302746,0.007472255,"gam_lnr_muller"
"19219","z_4[1,1188]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S001",0.302723,0.558657835481996,0.007472255,"gam_lnr_muller"
"19220","z_4[1,1189]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S002",0.2893265,-1.12217262486607,0.007472255,"gam_lnr_muller"
"19221","z_4[1,1190]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S003",0.372158,-0.103585784679326,0.007472255,"gam_lnr_muller"
"19222","z_4[1,1191]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S004",0.364355,-0.647374673507324,0.007472255,"gam_lnr_muller"
"19223","z_4[1,1192]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S005",0.3356955,1.04219123055199,0.007472255,"gam_lnr_muller"
"19224","z_4[1,1193]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S006",0.383666,-1.19573301725499,0.007472255,"gam_lnr_muller"
"19225","z_4[1,1194]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S007",0.249226,-0.327868307389232,0.007472255,"gam_lnr_muller"
"19226","z_4[1,1195]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S008",0.3120065,1.02763050546796,0.007472255,"gam_lnr_muller"
"19227","z_4[1,1196]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S009",0.306046,-0.541241621541521,0.007472255,"gam_lnr_muller"
"19228","z_4[1,1197]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S010",0.263372,-0.00267130462286665,0.007472255,"gam_lnr_muller"
"19229","z_4[1,1198]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S011",0.3513125,1.9601383684883,0.007472255,"gam_lnr_muller"
"19230","z_4[1,1199]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S012",0.3125435,-0.817923567696105,0.007472255,"gam_lnr_muller"
"19231","z_4[1,1200]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S013",0.268939,1.82366675490371,0.007472255,"gam_lnr_muller"
"19232","z_4[1,1201]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S014",0.330192,-0.995797077020058,0.007472255,"gam_lnr_muller"
"19233","z_4[1,1202]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S015",0.314785,-0.106461374309192,0.007472255,"gam_lnr_muller"
"19234","z_4[1,1203]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S016",0.290011,-0.540031811526691,0.007472255,"gam_lnr_muller"
"19235","z_4[1,1204]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S017",0.30877,-0.692374964850888,0.007472255,"gam_lnr_muller"
"19236","z_4[1,1205]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S018",0.330604,0.208899373867873,0.007472255,"gam_lnr_muller"
"19237","z_4[1,1206]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S019",0.358288,0.455135873781982,0.007472255,"gam_lnr_muller"
"19238","z_4[1,1207]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S020",0.250139,-0.335559838859758,0.007472255,"gam_lnr_muller"
"19239","z_4[1,1208]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S021",0.2740035,-1.32261851505835,0.007472255,"gam_lnr_muller"
"19240","z_4[1,1209]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S022",0.3148395,0.85575256036195,0.007472255,"gam_lnr_muller"
"19241","z_4[1,1210]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S023",0.2541615,0.375991332278884,0.007472255,"gam_lnr_muller"
"19242","z_4[1,1211]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S024",0.3003665,-0.235135455533117,0.007472255,"gam_lnr_muller"
"19243","z_4[1,1212]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S025",0.3246355,0.371877259987655,0.007472255,"gam_lnr_muller"
"19244","z_4[1,1213]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S026",0.298797,0.847932911034941,0.007472255,"gam_lnr_muller"
"19245","z_4[1,1214]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S027",0.2996935,0.110262387518969,0.007472255,"gam_lnr_muller"
"19246","z_4[1,1215]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S028",0.2891625,0.396130823368087,0.007472255,"gam_lnr_muller"
"19247","z_4[1,1216]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S029",0.301641,-0.478805914522558,0.007472255,"gam_lnr_muller"
"19248","z_4[1,1217]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S030",0.3239415,0.75255696249714,0.007472255,"gam_lnr_muller"
"19249","z_4[1,1218]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S031",0.2974995,0.3899976055095,0.007472255,"gam_lnr_muller"
"19250","z_4[1,1219]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S032",0.268702,-0.3535124820057,0.007472255,"gam_lnr_muller"
"19251","z_4[1,1220]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S033",0.311345,1.37824256276316,0.007472255,"gam_lnr_muller"
"19252","z_4[1,1221]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S034",0.3337015,-1.15426956220923,0.007472255,"gam_lnr_muller"
"19253","z_4[1,1222]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S035",0.5034505,0.40531182511269,0.007472255,"gam_lnr_muller"
"19254","z_4[1,1223]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S036",0.312994,0.140974927546629,0.007472255,"gam_lnr_muller"
"19255","z_4[1,1224]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S037",0.2829335,0.0435331218355173,0.007472255,"gam_lnr_muller"
"19256","z_4[1,1225]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S038",0.3258975,-1.40107184630529,0.007472255,"gam_lnr_muller"
"19257","z_4[1,1226]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S039",0.249451,-0.229379244750883,0.007472255,"gam_lnr_muller"
"19258","z_4[1,1227]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S040",0.3057125,-0.42770753180533,0.007472255,"gam_lnr_muller"
"19259","z_4[1,1228]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S041",0.292563,-0.451188038074579,0.007472255,"gam_lnr_muller"
"19260","z_4[1,1229]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S042",0.331245,0.636172558000243,0.007472255,"gam_lnr_muller"
"19261","z_4[1,1230]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S043",0.268715,-0.292640855750282,0.007472255,"gam_lnr_muller"
"19262","z_4[1,1231]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S044",0.2751915,0.588842922637465,0.007472255,"gam_lnr_muller"
"19263","z_4[1,1232]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S045",0.279305,0.0122792922375992,0.007472255,"gam_lnr_muller"
"19264","z_4[1,1233]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S046",0.2495635,-0.34468823379626,0.007472255,"gam_lnr_muller"
"19265","z_4[1,1234]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S047",0.497844,1.30352224470157,0.007472255,"gam_lnr_muller"
"19266","z_4[1,1235]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S048",0.3447405,-0.328583990480974,0.007472255,"gam_lnr_muller"
"19267","z_4[1,1236]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S049",0.270414,-0.0838610430752832,0.007472255,"gam_lnr_muller"
"19268","z_4[1,1237]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S050",0.245623,-1.19294716318261,0.007472255,"gam_lnr_muller"
"19269","z_4[1,1238]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S051",0.2960575,0.0871071543578404,0.007472255,"gam_lnr_muller"
"19270","z_4[1,1239]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S052",0.212516,-0.831247883889166,0.007472255,"gam_lnr_muller"
"19271","z_4[1,1240]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S053",0.2277385,-0.561814551621063,0.007472255,"gam_lnr_muller"
"19272","z_4[1,1241]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S054",0.33558,1.05780281533725,0.007472255,"gam_lnr_muller"
"19273","z_4[1,1242]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S055",0.357667,-1.14519752292406,0.007472255,"gam_lnr_muller"
"19274","z_4[1,1243]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S056",0.267032,-0.472295344425891,0.007472255,"gam_lnr_muller"
"19275","z_4[1,1244]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S057",0.240291,0.233307088222494,0.007472255,"gam_lnr_muller"
"19276","z_4[1,1245]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S058",0.259708,-0.354066977226194,0.007472255,"gam_lnr_muller"
"19277","z_4[1,1246]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S059",0.2896945,0.627294605354678,0.007472255,"gam_lnr_muller"
"19278","z_4[1,1247]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S060",0.2603635,-0.366453844281956,0.007472255,"gam_lnr_muller"
"19279","z_4[1,1248]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S061",0.2605105,1.12159437597149,0.007472255,"gam_lnr_muller"
"19280","z_4[1,1249]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S062",0.292726,0.156669122306934,0.007472255,"gam_lnr_muller"
"19281","z_4[1,1250]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S063",0.301782,-0.345174201043964,0.007472255,"gam_lnr_muller"
"19282","z_4[1,1251]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S064",0.264302,-0.129679531089071,0.007472255,"gam_lnr_muller"
"19283","z_4[1,1252]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S065",0.288531,-0.754520018443698,0.007472255,"gam_lnr_muller"
"19284","z_4[1,1253]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S066",0.286697,1.21975840146127,0.007472255,"gam_lnr_muller"
"19285","z_4[1,1254]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S067",0.2638205,0.813162335975992,0.007472255,"gam_lnr_muller"
"19286","z_4[1,1255]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S068",0.2751905,1.32754668032015,0.007472255,"gam_lnr_muller"
"19287","z_4[1,1256]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S069",0.278838,0.520483815438019,0.007472255,"gam_lnr_muller"
"19288","z_4[1,1257]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S070",0.2908005,0.0330113330663263,0.007472255,"gam_lnr_muller"
"19289","z_4[1,1258]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S071",0.256698,0.502251382861782,0.007472255,"gam_lnr_muller"
"19290","z_4[1,1259]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S072",0.310868,-0.52808032886705,0.007472255,"gam_lnr_muller"
"19291","z_4[1,1260]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S073",0.371096,1.53479426303873,0.007472255,"gam_lnr_muller"
"19292","z_4[1,1261]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S074",0.2538485,-0.0708926094820088,0.007472255,"gam_lnr_muller"
"19293","z_4[1,1262]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S075",0.3299715,0.114036845096631,0.007472255,"gam_lnr_muller"
"19294","z_4[1,1263]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S076",0.278241,-0.620311683832888,0.007472255,"gam_lnr_muller"
"19295","z_4[1,1264]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S077",0.2959525,-0.968312422101686,0.007472255,"gam_lnr_muller"
"19296","z_4[1,1265]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S078",0.30931,-1.49022599647043,0.007472255,"gam_lnr_muller"
"19297","z_4[1,1266]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S079",0.3336145,0.42489867734394,0.007472255,"gam_lnr_muller"
"19298","z_4[1,1267]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S080",0.363987,-0.425223145744906,0.007472255,"gam_lnr_muller"
"19299","z_4[1,1268]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S081",0.2783395,-0.173221274545272,0.007472255,"gam_lnr_muller"
"19300","z_4[1,1269]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S082",0.2862115,-0.350833967639156,0.007472255,"gam_lnr_muller"
"19301","z_4[1,1270]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S083",0.298584,0.347692126155904,0.007472255,"gam_lnr_muller"
"19302","z_4[1,1271]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S084",0.324768,-0.632167052789244,0.007472255,"gam_lnr_muller"
"19303","z_4[1,1272]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S085",0.3420045,-0.377793586997327,0.007472255,"gam_lnr_muller"
"19304","z_4[1,1273]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S086",0.253379,-0.259971791409879,0.007472255,"gam_lnr_muller"
"19305","z_4[1,1274]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S087",0.58515,-0.547961643264126,0.007472255,"gam_lnr_muller"
"19306","z_4[1,1275]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S088",0.3274235,0.314012358934075,0.007472255,"gam_lnr_muller"
"19307","z_4[1,1276]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S089",0.293315,-0.931355142499539,0.007472255,"gam_lnr_muller"
"19308","z_4[1,1277]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S090",0.2706745,0.672443759481344,0.007472255,"gam_lnr_muller"
"19309","z_4[1,1278]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S091",0.3084215,-0.00931443442554863,0.007472255,"gam_lnr_muller"
"19310","z_4[1,1279]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S092",0.2665395,-0.0184477077335894,0.007472255,"gam_lnr_muller"
"19311","z_4[1,1280]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S093",0.2900395,-0.459276999107487,0.007472255,"gam_lnr_muller"
"19312","z_4[1,1281]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S094",0.3228385,-0.278665071711734,0.007472255,"gam_lnr_muller"
"19313","z_4[1,1282]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S095",0.318239,0.507909692418608,0.007472255,"gam_lnr_muller"
"19314","z_4[1,1283]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S096",0.33376,-1.18395987548536,0.007472255,"gam_lnr_muller"
"19315","z_4[1,1284]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S097",0.2747505,0.571864871387393,0.007472255,"gam_lnr_muller"
"19316","z_4[1,1285]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S098",0.4106715,-0.387452187289497,0.007472255,"gam_lnr_muller"
"19317","z_4[1,1286]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S099",0.316737,0.513949601060273,0.007472255,"gam_lnr_muller"
"19318","z_4[1,1287]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S100",0.2865565,-0.513194905085521,0.007472255,"gam_lnr_muller"
"19319","z_4[1,1288]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S101",0.3104505,1.03274894325299,0.007472255,"gam_lnr_muller"
"19320","z_4[1,1289]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S102",0.3290005,-1.37591233115252,0.007472255,"gam_lnr_muller"
"19321","z_4[1,1290]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S103",0.282829,-0.178086806298549,0.007472255,"gam_lnr_muller"
"19322","z_4[1,1291]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S104",0.3491665,0.129556073870752,0.007472255,"gam_lnr_muller"
"19323","z_4[1,1292]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S105",0.292429,0.271913190657939,0.007472255,"gam_lnr_muller"
"19324","z_4[1,1293]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S106",0.289868,0.861976360333935,0.007472255,"gam_lnr_muller"
"19325","z_4[1,1294]","Participant","sigmaone_Intercept","IllusionGameSuggestibility_S107",0.247162,-0.617986733099917,0.007472255,"gam_lnr_muller"
